reference_date,target,horizon,location,output_type,output_type_id,value
2025-10-26,weekly incident influenza cases,0,SE-M,mean,,
2025-10-26,weekly incident influenza cases,1,SE-M,mean,,
2025-10-26,weekly incident influenza cases,2,SE-M,mean,,
2025-10-26,weekly incident influenza cases,3,SE-M,mean,,
2025-10-26,weekly incident influenza cases,0,SE-O,mean,,
2025-10-26,weekly incident influenza cases,1,SE-O,mean,,
2025-10-26,weekly incident influenza cases,2,SE-O,mean,,
2025-10-26,weekly incident influenza cases,3,SE-O,mean,,
2025-11-02,weekly incident influenza cases,0,SE,mean,,
2025-11-02,weekly incident influenza cases,1,SE,mean,,
2025-11-02,weekly incident influenza cases,2,SE,mean,,
2025-11-02,weekly incident influenza cases,3,SE,mean,,
2025-11-02,weekly incident influenza cases,0,SE-M,mean,,
2025-11-02,weekly incident influenza cases,1,SE-M,mean,,
2025-11-02,weekly incident influenza cases,2,SE-M,mean,,
2025-11-02,weekly incident influenza cases,3,SE-M,mean,,
2025-11-02,weekly incident influenza cases,0,SE-O,mean,,
2025-11-02,weekly incident influenza cases,1,SE-O,mean,,
2025-11-02,weekly incident influenza cases,2,SE-O,mean,,
2025-11-02,weekly incident influenza cases,3,SE-O,mean,,
2025-11-09,weekly incident influenza cases,0,SE,mean,,
2025-11-09,weekly incident influenza cases,1,SE,mean,,
2025-11-09,weekly incident influenza cases,2,SE,mean,,
2025-11-09,weekly incident influenza cases,3,SE,mean,,
2025-11-09,weekly incident influenza cases,0,SE-M,mean,,
2025-11-09,weekly incident influenza cases,1,SE-M,mean,,
2025-11-09,weekly incident influenza cases,2,SE-M,mean,,
2025-11-09,weekly incident influenza cases,3,SE-M,mean,,
2025-11-09,weekly incident influenza cases,0,SE-O,mean,,
2025-11-09,weekly incident influenza cases,1,SE-O,mean,,
2025-11-09,weekly incident influenza cases,2,SE-O,mean,,
2025-11-09,weekly incident influenza cases,3,SE-O,mean,,
2025-11-16,weekly incident influenza cases,0,SE,mean,,
2025-11-16,weekly incident influenza cases,1,SE,mean,,
2025-11-16,weekly incident influenza cases,2,SE,mean,,
2025-11-16,weekly incident influenza cases,3,SE,mean,,
2025-11-16,weekly incident influenza cases,0,SE-M,mean,,
2025-11-16,weekly incident influenza cases,1,SE-M,mean,,
2025-11-16,weekly incident influenza cases,2,SE-M,mean,,
2025-11-16,weekly incident influenza cases,3,SE-M,mean,,
2025-11-16,weekly incident influenza cases,0,SE-O,mean,,
2025-11-16,weekly incident influenza cases,1,SE-O,mean,,
2025-11-16,weekly incident influenza cases,2,SE-O,mean,,
2025-11-16,weekly incident influenza cases,3,SE-O,mean,,
2025-11-23,weekly incident influenza cases,0,SE,mean,,
2025-11-23,weekly incident influenza cases,1,SE,mean,,
2025-11-23,weekly incident influenza cases,2,SE,mean,,
2025-11-23,weekly incident influenza cases,3,SE,mean,,
2025-11-23,weekly incident influenza cases,0,SE-M,mean,,
2025-11-23,weekly incident influenza cases,1,SE-M,mean,,
2025-11-23,weekly incident influenza cases,2,SE-M,mean,,
2025-11-23,weekly incident influenza cases,3,SE-M,mean,,
2025-11-23,weekly incident influenza cases,0,SE-O,mean,,
2025-11-23,weekly incident influenza cases,1,SE-O,mean,,
2025-11-23,weekly incident influenza cases,2,SE-O,mean,,
2025-11-23,weekly incident influenza cases,3,SE-O,mean,,
2025-11-30,weekly incident influenza cases,0,SE,mean,,
2025-11-30,weekly incident influenza cases,1,SE,mean,,
2025-11-30,weekly incident influenza cases,2,SE,mean,,
2025-11-30,weekly incident influenza cases,3,SE,mean,,
2025-11-30,weekly incident influenza cases,0,SE-M,mean,,
2025-11-30,weekly incident influenza cases,1,SE-M,mean,,
2025-11-30,weekly incident influenza cases,2,SE-M,mean,,
2025-11-30,weekly incident influenza cases,3,SE-M,mean,,
2025-11-30,weekly incident influenza cases,0,SE-O,mean,,
2025-11-30,weekly incident influenza cases,1,SE-O,mean,,
2025-11-30,weekly incident influenza cases,2,SE-O,mean,,
2025-11-30,weekly incident influenza cases,3,SE-O,mean,,
2025-12-07,weekly incident influenza cases,0,SE,mean,,
2025-12-07,weekly incident influenza cases,1,SE,mean,,
2025-12-07,weekly incident influenza cases,2,SE,mean,,
2025-12-07,weekly incident influenza cases,3,SE,mean,,
2025-12-07,weekly incident influenza cases,0,SE-M,mean,,
2025-12-07,weekly incident influenza cases,1,SE-M,mean,,
2025-12-07,weekly incident influenza cases,2,SE-M,mean,,
2025-12-07,weekly incident influenza cases,3,SE-M,mean,,
2025-12-07,weekly incident influenza cases,0,SE-O,mean,,
2025-12-07,weekly incident influenza cases,1,SE-O,mean,,
2025-12-07,weekly incident influenza cases,2,SE-O,mean,,
2025-12-07,weekly incident influenza cases,3,SE-O,mean,,
2025-12-14,weekly incident influenza cases,0,SE,mean,,
2025-12-14,weekly incident influenza cases,1,SE,mean,,
2025-12-14,weekly incident influenza cases,2,SE,mean,,
2025-12-14,weekly incident influenza cases,3,SE,mean,,
2025-12-14,weekly incident influenza cases,0,SE-M,mean,,
2025-12-14,weekly incident influenza cases,1,SE-M,mean,,
2025-12-14,weekly incident influenza cases,2,SE-M,mean,,
2025-12-14,weekly incident influenza cases,3,SE-M,mean,,
2025-12-14,weekly incident influenza cases,0,SE-O,mean,,
2025-12-14,weekly incident influenza cases,1,SE-O,mean,,
2025-12-14,weekly incident influenza cases,2,SE-O,mean,,
2025-12-14,weekly incident influenza cases,3,SE-O,mean,,
2025-12-21,weekly incident influenza cases,0,SE,mean,,
2025-12-21,weekly incident influenza cases,1,SE,mean,,
2025-12-21,weekly incident influenza cases,2,SE,mean,,
2025-12-21,weekly incident influenza cases,3,SE,mean,,
2025-12-21,weekly incident influenza cases,0,SE-M,mean,,
2025-12-21,weekly incident influenza cases,1,SE-M,mean,,
2025-12-21,weekly incident influenza cases,2,SE-M,mean,,
2025-12-21,weekly incident influenza cases,3,SE-M,mean,,
2025-12-21,weekly incident influenza cases,0,SE-O,mean,,
2025-12-21,weekly incident influenza cases,1,SE-O,mean,,
2025-12-21,weekly incident influenza cases,2,SE-O,mean,,
2025-12-21,weekly incident influenza cases,3,SE-O,mean,,
2025-12-28,weekly incident influenza cases,0,SE,mean,,
2025-12-28,weekly incident influenza cases,1,SE,mean,,
2025-12-28,weekly incident influenza cases,2,SE,mean,,
2025-12-28,weekly incident influenza cases,3,SE,mean,,
2025-12-28,weekly incident influenza cases,0,SE-M,mean,,
2025-12-28,weekly incident influenza cases,1,SE-M,mean,,
2025-12-28,weekly incident influenza cases,2,SE-M,mean,,
2025-12-28,weekly incident influenza cases,3,SE-M,mean,,
2025-12-28,weekly incident influenza cases,0,SE-O,mean,,
2025-12-28,weekly incident influenza cases,1,SE-O,mean,,
2025-12-28,weekly incident influenza cases,2,SE-O,mean,,
2025-12-28,weekly incident influenza cases,3,SE-O,mean,,
2026-01-04,weekly incident influenza cases,0,SE,mean,,
2026-01-04,weekly incident influenza cases,1,SE,mean,,
2026-01-04,weekly incident influenza cases,2,SE,mean,,
2026-01-04,weekly incident influenza cases,3,SE,mean,,
2026-01-04,weekly incident influenza cases,0,SE-M,mean,,
2026-01-04,weekly incident influenza cases,1,SE-M,mean,,
2026-01-04,weekly incident influenza cases,2,SE-M,mean,,
2026-01-04,weekly incident influenza cases,3,SE-M,mean,,
2026-01-04,weekly incident influenza cases,0,SE-O,mean,,
2026-01-04,weekly incident influenza cases,1,SE-O,mean,,
2026-01-04,weekly incident influenza cases,2,SE-O,mean,,
2026-01-04,weekly incident influenza cases,3,SE-O,mean,,
2026-01-11,weekly incident influenza cases,0,SE,mean,,
2026-01-11,weekly incident influenza cases,1,SE,mean,,
2026-01-11,weekly incident influenza cases,2,SE,mean,,
2026-01-11,weekly incident influenza cases,3,SE,mean,,
2026-01-11,weekly incident influenza cases,0,SE-M,mean,,
2026-01-11,weekly incident influenza cases,1,SE-M,mean,,
2026-01-11,weekly incident influenza cases,2,SE-M,mean,,
2026-01-11,weekly incident influenza cases,3,SE-M,mean,,
2026-01-11,weekly incident influenza cases,0,SE-O,mean,,
2026-01-11,weekly incident influenza cases,1,SE-O,mean,,
2026-01-11,weekly incident influenza cases,2,SE-O,mean,,
2026-01-11,weekly incident influenza cases,3,SE-O,mean,,
2026-01-18,weekly incident influenza cases,0,SE,mean,,
2026-01-18,weekly incident influenza cases,1,SE,mean,,
2026-01-18,weekly incident influenza cases,2,SE,mean,,
2026-01-18,weekly incident influenza cases,3,SE,mean,,
2026-01-18,weekly incident influenza cases,0,SE-M,mean,,
2026-01-18,weekly incident influenza cases,1,SE-M,mean,,
2026-01-18,weekly incident influenza cases,2,SE-M,mean,,
2026-01-18,weekly incident influenza cases,3,SE-M,mean,,
2026-01-18,weekly incident influenza cases,0,SE-O,mean,,
2026-01-18,weekly incident influenza cases,1,SE-O,mean,,
2026-01-18,weekly incident influenza cases,2,SE-O,mean,,
2026-01-18,weekly incident influenza cases,3,SE-O,mean,,
2026-01-25,weekly incident influenza cases,0,SE,mean,,
2026-01-25,weekly incident influenza cases,1,SE,mean,,
2026-01-25,weekly incident influenza cases,2,SE,mean,,
2026-01-25,weekly incident influenza cases,3,SE,mean,,
2026-01-25,weekly incident influenza cases,0,SE-M,mean,,
2026-01-25,weekly incident influenza cases,1,SE-M,mean,,
2026-01-25,weekly incident influenza cases,2,SE-M,mean,,
2026-01-25,weekly incident influenza cases,3,SE-M,mean,,
2026-01-25,weekly incident influenza cases,0,SE-O,mean,,
2026-01-25,weekly incident influenza cases,1,SE-O,mean,,
2026-01-25,weekly incident influenza cases,2,SE-O,mean,,
2026-01-25,weekly incident influenza cases,3,SE-O,mean,,
2026-02-01,weekly incident influenza cases,0,SE,mean,,
2026-02-01,weekly incident influenza cases,1,SE,mean,,
2026-02-01,weekly incident influenza cases,2,SE,mean,,
2026-02-01,weekly incident influenza cases,3,SE,mean,,
2026-02-01,weekly incident influenza cases,0,SE-M,mean,,
2026-02-01,weekly incident influenza cases,1,SE-M,mean,,
2026-02-01,weekly incident influenza cases,2,SE-M,mean,,
2026-02-01,weekly incident influenza cases,3,SE-M,mean,,
2026-02-01,weekly incident influenza cases,0,SE-O,mean,,
2026-02-01,weekly incident influenza cases,1,SE-O,mean,,
2026-02-01,weekly incident influenza cases,2,SE-O,mean,,
2026-02-01,weekly incident influenza cases,3,SE-O,mean,,
2026-02-08,weekly incident influenza cases,0,SE,mean,,
2026-02-08,weekly incident influenza cases,1,SE,mean,,
2026-02-08,weekly incident influenza cases,2,SE,mean,,
2026-02-08,weekly incident influenza cases,3,SE,mean,,
2026-02-08,weekly incident influenza cases,0,SE-M,mean,,
2026-02-08,weekly incident influenza cases,1,SE-M,mean,,
2026-02-08,weekly incident influenza cases,2,SE-M,mean,,
2026-02-08,weekly incident influenza cases,3,SE-M,mean,,
2026-02-08,weekly incident influenza cases,0,SE-O,mean,,
2026-02-08,weekly incident influenza cases,1,SE-O,mean,,
2026-02-08,weekly incident influenza cases,2,SE-O,mean,,
2026-02-08,weekly incident influenza cases,3,SE-O,mean,,
2026-02-15,weekly incident influenza cases,0,SE,mean,,
2026-02-15,weekly incident influenza cases,1,SE,mean,,
2026-02-15,weekly incident influenza cases,2,SE,mean,,
2026-02-15,weekly incident influenza cases,3,SE,mean,,
2026-02-15,weekly incident influenza cases,0,SE-M,mean,,
2026-02-15,weekly incident influenza cases,1,SE-M,mean,,
2026-02-15,weekly incident influenza cases,2,SE-M,mean,,
2026-02-15,weekly incident influenza cases,3,SE-M,mean,,
2026-02-15,weekly incident influenza cases,0,SE-O,mean,,
2026-02-15,weekly incident influenza cases,1,SE-O,mean,,
2026-02-15,weekly incident influenza cases,2,SE-O,mean,,
2026-02-15,weekly incident influenza cases,3,SE-O,mean,,
2026-02-22,weekly incident influenza cases,0,SE,mean,,
2026-02-22,weekly incident influenza cases,1,SE,mean,,
2026-02-22,weekly incident influenza cases,2,SE,mean,,
2026-02-22,weekly incident influenza cases,3,SE,mean,,
2026-02-22,weekly incident influenza cases,0,SE-M,mean,,
2026-02-22,weekly incident influenza cases,1,SE-M,mean,,
2026-02-22,weekly incident influenza cases,2,SE-M,mean,,
2026-02-22,weekly incident influenza cases,3,SE-M,mean,,
2026-02-22,weekly incident influenza cases,0,SE-O,mean,,
2026-02-22,weekly incident influenza cases,1,SE-O,mean,,
2026-02-22,weekly incident influenza cases,2,SE-O,mean,,
2026-02-22,weekly incident influenza cases,3,SE-O,mean,,
2026-03-01,weekly incident influenza cases,0,SE,mean,,
2026-03-01,weekly incident influenza cases,1,SE,mean,,
2026-03-01,weekly incident influenza cases,2,SE,mean,,
2026-03-01,weekly incident influenza cases,3,SE,mean,,
2026-03-01,weekly incident influenza cases,0,SE-M,mean,,
2026-03-01,weekly incident influenza cases,1,SE-M,mean,,
2026-03-01,weekly incident influenza cases,2,SE-M,mean,,
2026-03-01,weekly incident influenza cases,3,SE-M,mean,,
2026-03-01,weekly incident influenza cases,0,SE-O,mean,,
2026-03-01,weekly incident influenza cases,1,SE-O,mean,,
2026-03-01,weekly incident influenza cases,2,SE-O,mean,,
2026-03-01,weekly incident influenza cases,3,SE-O,mean,,
2026-03-08,weekly incident influenza cases,0,SE,mean,,
2026-03-08,weekly incident influenza cases,1,SE,mean,,
2026-03-08,weekly incident influenza cases,2,SE,mean,,
2026-03-08,weekly incident influenza cases,3,SE,mean,,
2026-03-08,weekly incident influenza cases,0,SE-M,mean,,
2026-03-08,weekly incident influenza cases,1,SE-M,mean,,
2026-03-08,weekly incident influenza cases,2,SE-M,mean,,
2026-03-08,weekly incident influenza cases,3,SE-M,mean,,
2026-03-08,weekly incident influenza cases,0,SE-O,mean,,
2026-03-08,weekly incident influenza cases,1,SE-O,mean,,
2026-03-08,weekly incident influenza cases,2,SE-O,mean,,
2026-03-08,weekly incident influenza cases,3,SE-O,mean,,
2026-03-15,weekly incident influenza cases,0,SE,mean,,
2026-03-15,weekly incident influenza cases,1,SE,mean,,
2026-03-15,weekly incident influenza cases,2,SE,mean,,
2026-03-15,weekly incident influenza cases,3,SE,mean,,
2026-03-15,weekly incident influenza cases,0,SE-M,mean,,
2026-03-15,weekly incident influenza cases,1,SE-M,mean,,
2026-03-15,weekly incident influenza cases,2,SE-M,mean,,
2026-03-15,weekly incident influenza cases,3,SE-M,mean,,
2026-03-15,weekly incident influenza cases,0,SE-O,mean,,
2026-03-15,weekly incident influenza cases,1,SE-O,mean,,
2026-03-15,weekly incident influenza cases,2,SE-O,mean,,
2026-03-15,weekly incident influenza cases,3,SE-O,mean,,
2026-03-22,weekly incident influenza cases,0,SE,mean,,
2026-03-22,weekly incident influenza cases,1,SE,mean,,
2026-03-22,weekly incident influenza cases,2,SE,mean,,
2026-03-22,weekly incident influenza cases,3,SE,mean,,
2026-03-22,weekly incident influenza cases,0,SE-M,mean,,
2026-03-22,weekly incident influenza cases,1,SE-M,mean,,
2026-03-22,weekly incident influenza cases,2,SE-M,mean,,
2026-03-22,weekly incident influenza cases,3,SE-M,mean,,
2026-03-22,weekly incident influenza cases,0,SE-O,mean,,
2026-03-22,weekly incident influenza cases,1,SE-O,mean,,
2026-03-22,weekly incident influenza cases,2,SE-O,mean,,
2026-03-22,weekly incident influenza cases,3,SE-O,mean,,
2026-03-29,weekly incident influenza cases,0,SE,mean,,
2026-03-29,weekly incident influenza cases,1,SE,mean,,
2026-03-29,weekly incident influenza cases,2,SE,mean,,
2026-03-29,weekly incident influenza cases,3,SE,mean,,
2026-03-29,weekly incident influenza cases,0,SE-M,mean,,
2026-03-29,weekly incident influenza cases,1,SE-M,mean,,
2026-03-29,weekly incident influenza cases,2,SE-M,mean,,
2026-03-29,weekly incident influenza cases,3,SE-M,mean,,
2026-03-29,weekly incident influenza cases,0,SE-O,mean,,
2026-03-29,weekly incident influenza cases,1,SE-O,mean,,
2026-03-29,weekly incident influenza cases,2,SE-O,mean,,
2026-03-29,weekly incident influenza cases,3,SE-O,mean,,
2026-04-05,weekly incident influenza cases,0,SE,mean,,
2026-04-05,weekly incident influenza cases,1,SE,mean,,
2026-04-05,weekly incident influenza cases,2,SE,mean,,
2026-04-05,weekly incident influenza cases,3,SE,mean,,
2026-04-05,weekly incident influenza cases,0,SE-M,mean,,
2026-04-05,weekly incident influenza cases,1,SE-M,mean,,
2026-04-05,weekly incident influenza cases,2,SE-M,mean,,
2026-04-05,weekly incident influenza cases,3,SE-M,mean,,
2026-04-05,weekly incident influenza cases,0,SE-O,mean,,
2026-04-05,weekly incident influenza cases,1,SE-O,mean,,
2026-04-05,weekly incident influenza cases,2,SE-O,mean,,
2026-04-05,weekly incident influenza cases,3,SE-O,mean,,
2026-04-12,weekly incident influenza cases,0,SE,mean,,
2026-04-12,weekly incident influenza cases,1,SE,mean,,
2026-04-12,weekly incident influenza cases,2,SE,mean,,
2026-04-12,weekly incident influenza cases,3,SE,mean,,
2026-04-12,weekly incident influenza cases,0,SE-M,mean,,
2026-04-12,weekly incident influenza cases,1,SE-M,mean,,
2026-04-12,weekly incident influenza cases,2,SE-M,mean,,
2026-04-12,weekly incident influenza cases,3,SE-M,mean,,
2026-04-12,weekly incident influenza cases,0,SE-O,mean,,
2026-04-12,weekly incident influenza cases,1,SE-O,mean,,
2026-04-12,weekly incident influenza cases,2,SE-O,mean,,
2026-04-12,weekly incident influenza cases,3,SE-O,mean,,
2026-04-19,weekly incident influenza cases,0,SE,mean,,
2026-04-19,weekly incident influenza cases,1,SE,mean,,
2026-04-19,weekly incident influenza cases,2,SE,mean,,
2026-04-19,weekly incident influenza cases,3,SE,mean,,
2026-04-19,weekly incident influenza cases,0,SE-M,mean,,
2026-04-19,weekly incident influenza cases,1,SE-M,mean,,
2026-04-19,weekly incident influenza cases,2,SE-M,mean,,
2026-04-19,weekly incident influenza cases,3,SE-M,mean,,
2026-04-19,weekly incident influenza cases,0,SE-O,mean,,
2026-04-19,weekly incident influenza cases,1,SE-O,mean,,
2026-04-19,weekly incident influenza cases,2,SE-O,mean,,
2026-04-19,weekly incident influenza cases,3,SE-O,mean,,
2026-04-26,weekly incident influenza cases,0,SE,mean,,
2026-04-26,weekly incident influenza cases,1,SE,mean,,
2026-04-26,weekly incident influenza cases,2,SE,mean,,
2026-04-26,weekly incident influenza cases,3,SE,mean,,
2026-04-26,weekly incident influenza cases,0,SE-M,mean,,
2026-04-26,weekly incident influenza cases,1,SE-M,mean,,
2026-04-26,weekly incident influenza cases,2,SE-M,mean,,
2026-04-26,weekly incident influenza cases,3,SE-M,mean,,
2026-04-26,weekly incident influenza cases,0,SE-O,mean,,
2026-04-26,weekly incident influenza cases,1,SE-O,mean,,
2026-04-26,weekly incident influenza cases,2,SE-O,mean,,
2026-04-26,weekly incident influenza cases,3,SE-O,mean,,
2026-05-03,weekly incident influenza cases,0,SE,mean,,
2026-05-03,weekly incident influenza cases,1,SE,mean,,
2026-05-03,weekly incident influenza cases,2,SE,mean,,
2026-05-03,weekly incident influenza cases,3,SE,mean,,
2026-05-03,weekly incident influenza cases,0,SE-M,mean,,
2026-05-03,weekly incident influenza cases,1,SE-M,mean,,
2026-05-03,weekly incident influenza cases,2,SE-M,mean,,
2026-05-03,weekly incident influenza cases,3,SE-M,mean,,
2026-05-03,weekly incident influenza cases,0,SE-O,mean,,
2026-05-03,weekly incident influenza cases,1,SE-O,mean,,
2026-05-03,weekly incident influenza cases,2,SE-O,mean,,
2026-05-03,weekly incident influenza cases,3,SE-O,mean,,
2026-05-10,weekly incident influenza cases,0,SE,mean,,
2026-05-10,weekly incident influenza cases,1,SE,mean,,
2026-05-10,weekly incident influenza cases,2,SE,mean,,
2026-05-10,weekly incident influenza cases,3,SE,mean,,
2026-05-10,weekly incident influenza cases,0,SE-M,mean,,
2026-05-10,weekly incident influenza cases,1,SE-M,mean,,
2026-05-10,weekly incident influenza cases,2,SE-M,mean,,
2026-05-10,weekly incident influenza cases,3,SE-M,mean,,
2026-05-10,weekly incident influenza cases,0,SE-O,mean,,
2026-05-10,weekly incident influenza cases,1,SE-O,mean,,
2026-05-10,weekly incident influenza cases,2,SE-O,mean,,
2026-05-10,weekly incident influenza cases,3,SE-O,mean,,
2026-05-17,weekly incident influenza cases,0,SE,mean,,
2026-05-17,weekly incident influenza cases,1,SE,mean,,
2026-05-17,weekly incident influenza cases,2,SE,mean,,
2026-05-17,weekly incident influenza cases,3,SE,mean,,
2026-05-17,weekly incident influenza cases,0,SE-M,mean,,
2026-05-17,weekly incident influenza cases,1,SE-M,mean,,
2026-05-17,weekly incident influenza cases,2,SE-M,mean,,
2026-05-17,weekly incident influenza cases,3,SE-M,mean,,
2026-05-17,weekly incident influenza cases,0,SE-O,mean,,
2026-05-17,weekly incident influenza cases,1,SE-O,mean,,
2026-05-17,weekly incident influenza cases,2,SE-O,mean,,
2026-05-17,weekly incident influenza cases,3,SE-O,mean,,
